Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S6P1b_10250,4721.9,9201.1,Others,S6P1b,-2.573323188,-5.147488641
S6P1b_10251,4460.1,9201,Others,S6P1b,2.067467394,-3.265529918
S6P1b_10252,4473.7,9201.3,Fibroblast,S6P1b,-3.108975587,-0.255291569
S6P1b_10253,4643.6,9200.4,Acini,S6P1b,-1.495398698,-3.423091459
S6P1b_10254,4655.3,9204,Ducts,S6P1b,2.016657653,-5.314142274
S6P1b_10255,4710.7,9209.5,Acini,S6P1b,-2.419026551,-4.062694597
S6P1b_10256,4115.2,9205.6,Fibroblast,S6P1b,-4.796137271,6.751710845
S6P1b_10257,4257.2,9204.4,Fibroblast,S6P1b,-6.472189364,3.115261269
S6P1b_10258,4066.6,9204.8,Fibroblast,S6P1b,-7.116309581,1.233464313
S6P1b_10259,4155.1,9202.5,Acini,S6P1b,2.487581554,-2.749933767
S6P1b_10260,4466.6,9205.4,Fibroblast,S6P1b,-4.197311339,6.617472125
S6P1b_10261,4017.9,9206.8,Acini,S6P1b,1.973858657,-4.725307512
S6P1b_10262,4075.9,9207.5,Fibroblast,S6P1b,-8.129440245,-0.627605366
S6P1b_10263,4178.6,9204.1,Acini,S6P1b,1.79361886,-2.004840183
S6P1b_10264,4671.8,9206.4,Acini,S6P1b,-0.8805266,-5.348761129
S6P1b_10265,4764.6,9204.4,Others,S6P1b,-3.365629611,-3.64457302
S6P1b_10266,4164.2,9201.4,Acini,S6P1b,0.269948142,-5.462145852
S6P1b_10267,4369.4,9208.7,Fibroblast,S6P1b,-6.028450427,2.859686804
S6P1b_10268,4302.5,9206.7,Fibroblast,S6P1b,-4.129581866,3.072905732
S6P1b_10269,4577.5,9203.1,Acini,S6P1b,-1.575305757,-3.733282852
S6P1b_10270,4060.9,9209.1,Fibroblast,S6P1b,-6.995824752,1.985522342
S6P1b_10271,4279.7,9206.3,Fibroblast,S6P1b,-4.656533656,6.230792952
S6P1b_10272,4171.8,9203.3,Acini,S6P1b,0.270186531,-5.553859758
S6P1b_10273,4194.2,9208,Myoepithelial,S6P1b,-1.21717721,-0.714122342
S6P1b_10274,4502.6,9208.1,Myoepithelial,S6P1b,1.581317725,0.237848384
S6P1b_10275,4854.2,9211.2,Others,S6P1b,-7.988864837,-3.801592874
S6P1b_10276,4451.9,9206.9,Acini,S6P1b,-3.261760173,-5.564273881
S6P1b_10277,4037.9,9211.7,Acini,S6P1b,5.71273953,-3.722175168
S6P1b_10278,4104.3,9209.4,Fibroblast,S6P1b,-6.023952899,5.586359931
S6P1b_10279,4147.7,9207.3,Myoepithelial,S6P1b,1.450484696,-0.043236601
S6P1b_10280,4053,9213.2,Fibroblast,S6P1b,-5.930501876,2.876437617
S6P1b_10281,4158.6,9208.9,Myoepithelial,S6P1b,2.970429483,-0.651230263
S6P1b_10282,4201.3,9211.3,Fibroblast,S6P1b,-3.779971776,6.483494235
